gameId,gameName,date,teamCode,teamName,orgId,personId,firstName,lastName,uniformNumber,isStarter,MIN,PTS,FG2M,FG2A,FG2P,FG3M,FG3A,FG3P,FTM,FTA,FTP,REB,DREB,OREB,AST,STL,BLK,BLKR,TO,PF,FD,PM,EFF
125525,29454-A-5,,URU,Uruguay,155,407401,Lucas,Orozco,22,1,22:30,2,1,3,33.3,0,2,0,0,0,0,4,3,1,3,2,0,0,2,1,0,20,5
125525,29454-A-5,,URU,Uruguay,155,407638,Juan,Guzzetti,29,0,11:56,4,2,3,66.7,0,0,0,0,0,0,5,3,2,1,0,0,0,3,2,0,-3,6
125525,29454-A-5,,ECU,Ecuador,52,409161,Michael,Cevallos,1,1,16:1,6,1,2,50,1,3,33.3,1,2,50,5,3,2,1,2,0,0,5,2,1,-13,5
125525,29454-A-5,,ECU,Ecuador,52,379507,Juan,Castillo,2,1,28:2,11,2,3,66.7,2,11,18.2,1,2,50,4,4,0,3,1,0,0,3,0,3,-5,5
125525,29454-A-5,,ECU,Ecuador,52,409013,José,Daza,7,0,10:45,2,1,2,50,0,0,0,0,0,0,3,1,2,0,0,0,0,0,2,1,-23,4
125525,29454-A-5,,ECU,Ecuador,52,379500,Alhan,Zambrano,10,0,12:9,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,3,0,0,-18,-3
125525,29454-A-5,,ECU,Ecuador,52,400263,Rodrigo,Manjarres,12,0,9:58,3,0,0,0,0,0,0,3,4,75,2,1,1,0,1,0,0,0,1,2,8,5
125525,29454-A-5,,ECU,Ecuador,52,379769,Jahir,Mina,13,0,8:1,5,1,3,33.3,1,4,25,0,0,0,2,2,0,0,0,0,0,0,1,0,-6,2
125525,29454-A-5,,ECU,Ecuador,52,409169,Felipe,Noboa,14,1,30:7,7,2,6,33.3,1,5,20,0,0,0,5,3,2,0,2,0,0,3,1,0,-22,3
125525,29454-A-5,,ECU,Ecuador,52,409167,Ismael,Ibarra,15,0,7:29,2,1,2,50,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,-1,1
125525,29454-A-5,,ECU,Ecuador,52,379770,Adair,Quiñonez,23,1,29:6,12,4,8,50,0,2,0,4,6,66.7,6,2,4,0,1,3,0,2,3,4,-22,12
125525,29454-A-5,,ECU,Ecuador,52,379506,Jeremy,Corozo,32,1,26:37,4,2,4,50,0,0,0,0,0,0,8,7,1,1,1,1,0,2,1,1,3,11
125525,29454-A-5,,ECU,Ecuador,52,409168,Deivis,Reyes,33,0,2:45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-1
125525,29454-A-5,,ECU,Ecuador,52,379509,Lheyder,Vargas,48,0,19:1,6,3,5,60,0,0,0,0,0,0,4,4,0,2,3,0,0,4,3,0,-6,9
125526,29454-A-6,,COL,Colombia,40,409482,Alejandro,Sanchez,4,0,2:16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
125526,29454-A-6,,COL,Colombia,40,400857,Leonardo,Restrepo,5,1,35:26,9,0,1,0,3,10,30,0,0,0,7,5,2,1,2,0,0,2,3,0,-10,9
125526,29454-A-6,,COL,Colombia,40,409478,Salomon,Brown,6,0,14:41,2,1,2,50,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,-11,4
125526,29454-A-6,,COL,Colombia,40,379759,Matthew,Bernal,7,1,37:44,21,8,13,61.5,0,1,0,5,8,62.5,2,2,0,4,3,0,0,1,3,6,-9,20
125526,29454-A-6,,COL,Colombia,40,409484,Ezekiel,Suarez,8,0,28:53,12,0,3,0,2,6,33.3,6,7,85.7,7,6,1,1,0,2,0,4,3,6,1,10
125526,29454-A-6,,COL,Colombia,40,409481,Andres,Mateus,10,1,24:24,5,2,4,50,0,0,0,1,3,33.3,5,3,2,1,1,0,0,2,3,2,3,6
125526,29454-A-6,,COL,Colombia,40,409477,Yansem,Caicedo,14,1,11:59,2,1,4,25,0,0,0,0,0,0,3,2,1,2,1,0,0,1,1,0,-5,4
125526,29454-A-6,,COL,Colombia,40,332119,Andres,Hernandez,24,0,18:31,11,2,5,40,2,4,50,1,2,50,2,2,0,1,1,0,0,1,4,2,-4,8
125526,29454-A-6,,COL,Colombia,40,409480,Santiago,Rios,32,0,6:54,3,0,2,0,1,3,33.3,0,0,0,0,0,0,0,0,0,0,1,2,1,-2,-2
