gameId,gameName,date,teamA_code,teamB_code,period,timeRemaining,scoreA,scoreB,orgId,teamCode,personId,firstName,lastName,uniformNumber,actionCode,actionText,made,pts,shotType,x,y
130877,30373-A-2,,BRA,MEX,Q3,0:16,75,50,27,BRA,375131,Lucas,Moro,8,P2,"2PtsFG under the basket, driving layup missed",0,2,2PT,138,37
130877,30373-A-2,,BRA,MEX,Q3,0:15,76,50,27,BRA,384600,Henry,Alves,16,FT,1st of 2 free throws made,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q3,0:15,77,50,27,BRA,384600,Henry,Alves,16,FT,2nd of 2 free throws made,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q3,0:01,77,50,104,MEX,416264,Miguel,Ayala,8,P3,3pt jump shot missed,0,3,3PT,151,180
130877,30373-A-2,,BRA,MEX,Q4,9:48,77,50,104,MEX,416264,Miguel,Ayala,8,P3,3pt jump shot missed,0,3,3PT,213,165
130877,30373-A-2,,BRA,MEX,Q4,9:41,77,50,27,BRA,393060,Ruan,Moreira,9,P3,3pt jump shot from center missed,0,3,3PT,195,172
130877,30373-A-2,,BRA,MEX,Q4,9:28,77,50,104,MEX,416258,Cisco,Muñoz,0,P2,"2PtsFG under the basket, driving layup missed",0,2,2PT,126,30
130877,30373-A-2,,BRA,MEX,Q4,9:24,77,50,104,MEX,416181,Andre,Alvarez,6,P2,"2PtsFG under the basket, jump shot missed",0,2,2PT,140,40
130877,30373-A-2,,BRA,MEX,Q4,9:05,78,50,27,BRA,416911,Nicolas,Cunha,3,FT,1st of 2 free throws made,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q4,9:05,79,50,27,BRA,416911,Nicolas,Cunha,3,FT,2nd of 2 free throws made,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q4,8:55,79,50,104,MEX,416257,Isaiah,Barnes,25,P2,"2PtsFG inside right, jump shot missed",0,2,2PT,234,66
130877,30373-A-2,,BRA,MEX,Q4,8:47,79,51,104,MEX,416181,Andre,Alvarez,6,FT,1st of 2 free throws made,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q4,8:47,79,51,104,MEX,416181,Andre,Alvarez,6,FT,2nd of 2 free throws missed,0,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q4,8:29,79,51,27,BRA,416911,Nicolas,Cunha,3,P2,2pt jump shot missed,0,2,2PT,180,98
130877,30373-A-2,,BRA,MEX,Q4,8:23,79,51,104,MEX,416257,Isaiah,Barnes,25,P2,"2PtsFG under the basket, driving layup missed",0,2,2PT,134,44
130877,30373-A-2,,BRA,MEX,Q4,8:17,79,51,104,MEX,416264,Miguel,Ayala,8,FT,1st of 2 free throws missed,0,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q4,8:17,79,52,104,MEX,416264,Miguel,Ayala,8,FT,2nd of 2 free throws made,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q4,8:17,79,53,104,MEX,416257,Isaiah,Barnes,25,FT,1st free throw made,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q4,8:03,79,53,104,MEX,369235,Adrien,Porras,12,P2,"2PtsFG under the basket, dunk missed",0,2,2PT,149,27
130877,30373-A-2,,BRA,MEX,Q4,7:38,79,53,104,MEX,416257,Isaiah,Barnes,25,P3,3pt jump shot missed,0,3,3PT,227,145
130877,30373-A-2,,BRA,MEX,Q4,7:32,81,53,27,BRA,375131,Lucas,Moro,8,P2,"2PtsFG under the basket, fast break, driving layup made",1,2,2PT,151,31
130877,30373-A-2,,BRA,MEX,Q4,7:21,81,53,104,MEX,416181,Andre,Alvarez,6,P2,"2PtsFG under the basket, turnaround jump shot missed",0,2,2PT,153,18
130877,30373-A-2,,BRA,MEX,Q4,7:07,83,53,27,BRA,393060,Ruan,Moreira,9,P2,"2PtsFG under the basket, driving layup made",1,2,2PT,141,39
130877,30373-A-2,,BRA,MEX,Q4,6:44,83,53,104,MEX,416181,Andre,Alvarez,6,P2,"2PtsFG inside right, jump shot missed",0,2,2PT,221,57
130877,30373-A-2,,BRA,MEX,Q4,6:32,83,56,104,MEX,416264,Miguel,Ayala,8,P3,3pt jump shot made,1,3,3PT,268,27
130877,30373-A-2,,BRA,MEX,Q4,6:23,86,56,27,BRA,393060,Ruan,Moreira,9,P3,3pt jump shot made,1,3,3PT,228,135
130877,30373-A-2,,BRA,MEX,Q4,6:04,86,56,104,MEX,416257,Isaiah,Barnes,25,P3,3pt jump shot missed,0,3,3PT,35,119
130877,30373-A-2,,BRA,MEX,Q4,5:47,88,56,27,BRA,331414,Isaiah,Santos,7,P2,"2PtsFG under the basket, points from fastbreak + after turnover, dunk made",1,2,2PT,143,36
130877,30373-A-2,,BRA,MEX,Q4,5:23,88,56,104,MEX,416258,Cisco,Muñoz,0,P2,2pt floating jump shot missed,0,2,2PT,161,46
130877,30373-A-2,,BRA,MEX,Q4,5:18,88,58,104,MEX,369235,Adrien,Porras,12,P2,"2PtsFG under the basket, dunk made",1,2,2PT,141,27
130877,30373-A-2,,BRA,MEX,Q4,5:02,88,58,27,BRA,330047,Pedro,Souza,11,P2,2pt floating jump shot missed,0,2,2PT,128,57
130877,30373-A-2,,BRA,MEX,Q4,4:48,88,60,104,MEX,416257,Isaiah,Barnes,25,P2,"2PtsFG under the basket, driving layup made",1,2,2PT,143,38
130877,30373-A-2,,BRA,MEX,Q4,4:35,88,60,27,BRA,393068,Fernando,Varallo,4,P3,3pt jump shot missed,0,3,3PT,5,51
130877,30373-A-2,,BRA,MEX,Q4,4:23,88,60,27,BRA,330047,Pedro,Souza,11,P2,"2PtsFG inside right, jump shot missed",0,2,2PT,197,87
130877,30373-A-2,,BRA,MEX,Q4,4:07,88,60,27,BRA,330039,Joao,Neves,14,P3,3pt jump shot missed,0,3,3PT,271,29
130877,30373-A-2,,BRA,MEX,Q4,4:03,90,60,27,BRA,405082,Caio,Mathias,2,P2,2PtsFG under the basket made,1,2,2PT,140,31
130877,30373-A-2,,BRA,MEX,Q4,3:45,92,60,27,BRA,330047,Pedro,Souza,11,P2,"2PtsFG under the basket, points after turnover, driving layup made",1,2,2PT,152,38
130877,30373-A-2,,BRA,MEX,Q4,3:32,92,63,104,MEX,416257,Isaiah,Barnes,25,P3,3pt step back jump shot made,1,3,3PT,237,127
130877,30373-A-2,,BRA,MEX,Q4,3:10,94,63,27,BRA,331414,Isaiah,Santos,7,P2,"2PtsFG under the basket, driving layup made",1,2,2PT,137,34
130877,30373-A-2,,BRA,MEX,Q4,2:59,94,65,104,MEX,416264,Miguel,Ayala,8,P2,"2PtsFG under the basket, driving layup made",1,2,2PT,137,36
130877,30373-A-2,,BRA,MEX,Q4,2:46,94,65,27,BRA,330047,Pedro,Souza,11,FT,1st of 2 free throws missed,0,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q4,2:46,95,65,27,BRA,330047,Pedro,Souza,11,FT,2nd of 2 free throws made,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q4,2:33,95,67,104,MEX,417036,Emiliano,Bernal,21,P2,"2PtsFG under the basket, driving layup made",1,2,2PT,140,30
130877,30373-A-2,,BRA,MEX,Q4,2:01,95,67,27,BRA,405082,Caio,Mathias,2,P2,"2PtsFG under the basket, points after turnover, driving layup missed",0,2,2PT,141,32
130877,30373-A-2,,BRA,MEX,Q4,2:00,97,67,27,BRA,375131,Lucas,Moro,8,P2,"2PtsFG under the basket, points from second chance + fastbreak + after turnover, layup made",1,2,2PT,137,32
130877,30373-A-2,,BRA,MEX,Q4,2:00,98,67,27,BRA,375131,Lucas,Moro,8,FT,1st of 1 free throw made,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q4,1:44,100,67,27,BRA,375131,Lucas,Moro,8,P2,"2PtsFG under the basket, points from fastbreak + after turnover, dunk made",1,2,2PT,149,32
130877,30373-A-2,,BRA,MEX,Q4,1:36,100,67,104,MEX,415754,Maximo,Felix,7,FT,1st of 2 free throws missed,0,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q4,1:36,100,68,104,MEX,415754,Maximo,Felix,7,FT,2nd of 2 free throws made,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q4,1:18,100,68,27,BRA,393861,Michael,Pereira,15,P2,2pt jump shot missed,0,2,2PT,133,12
130877,30373-A-2,,BRA,MEX,Q4,1:10,100,68,104,MEX,415754,Maximo,Felix,7,P2,2pt jump shot missed,0,2,2PT,142,72
130877,30373-A-2,,BRA,MEX,Q4,0:51,103,68,27,BRA,375131,Lucas,Moro,8,P3,3pt jump shot made,1,3,3PT,31,110
130877,30373-A-2,,BRA,MEX,Q4,0:37,103,69,104,MEX,415754,Maximo,Felix,7,FT,Free throw made 1 of 2,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q4,0:37,103,70,104,MEX,415754,Maximo,Felix,7,FT,Free throw made 2 of 2,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q4,0:22,103,70,27,BRA,375131,Lucas,Moro,8,P3,3pt jump shot missed,0,3,3PT,272,47
130877,30373-A-2,,BRA,MEX,Q4,0:09,103,70,104,MEX,415754,Maximo,Felix,7,P3,3pt jump shot missed,0,3,3PT,243,123
130885,30373-B-1,,DOM,PUR,Q1,9:34,0,0,125,PUR,417164,Jomar,Bernard,13,P3,3pt jump shot missed,0,3,3PT,27,135
130885,30373-B-1,,DOM,PUR,Q1,9:28,0,0,51,DOM,390926,Marlon,Martinez,10,P3,3pt jump shot missed,0,3,3PT,235,120
130885,30373-B-1,,DOM,PUR,Q1,9:12,0,0,51,DOM,416899,Derek,Gomez,8,P2,"2PtsFG under the basket, points after turnover, driving layup missed",0,2,2PT,145,36
130885,30373-B-1,,DOM,PUR,Q1,9:07,2,0,51,DOM,416914,Antonio,Pemberton,0,P2,"2PtsFG under the basket, points from second chance + after turnover made",1,2,2PT,140,31
130885,30373-B-1,,DOM,PUR,Q1,8:44,2,0,125,PUR,416814,Lenuel,Narvaez,15,P2,"2PtsFG inside left, jump shot missed",0,2,2PT,53,105
130885,30373-B-1,,DOM,PUR,Q1,8:19,2,0,51,DOM,416899,Derek,Gomez,8,P2,"2PtsFG inside right wing, jump shot missed",0,2,2PT,202,37
130885,30373-B-1,,DOM,PUR,Q1,8:07,2,2,125,PUR,319575,Felipe,Quinones,21,P2,"2PtsFG under the basket, points after turnover, driving layup made",1,2,2PT,154,29
130885,30373-B-1,,DOM,PUR,Q1,7:46,2,2,51,DOM,416899,Derek,Gomez,8,P3,3pt jump shot missed,0,3,3PT,50,150
130885,30373-B-1,,DOM,PUR,Q1,7:39,2,2,125,PUR,319575,Felipe,Quinones,21,P2,2pt jump shot missed,0,2,2PT,96,80
130885,30373-B-1,,DOM,PUR,Q1,7:32,2,2,51,DOM,416769,Enmanuel,Valera,27,P3,3pt jump shot from center missed,0,3,3PT,183,173
130885,30373-B-1,,DOM,PUR,Q1,7:19,4,2,51,DOM,416899,Derek,Gomez,8,P2,"2PtsFG under the basket, points from fastbreak + after turnover, layup made",1,2,2PT,122,33
130885,30373-B-1,,DOM,PUR,Q1,7:13,4,4,125,PUR,343131,James,Rivera,14,P2,"2PtsFG under the basket, dunk made",1,2,2PT,134,29
130885,30373-B-1,,DOM,PUR,Q1,6:56,4,4,51,DOM,416769,Enmanuel,Valera,27,P2,"2PtsFG under the basket, eurostep missed",0,2,2PT,160,28
130885,30373-B-1,,DOM,PUR,Q1,6:47,4,6,125,PUR,416814,Lenuel,Narvaez,15,P2,"2PtsFG under the basket, dunk made",1,2,2PT,136,25
130885,30373-B-1,,DOM,PUR,Q1,6:31,7,6,51,DOM,416769,Enmanuel,Valera,27,P3,3pt jump shot made,1,3,3PT,270,18
130885,30373-B-1,,DOM,PUR,Q1,6:14,7,6,125,PUR,319586,Myles,Fuentes,3,P2,"2PtsFG inside left, jump shot missed",0,2,2PT,65,55
130885,30373-B-1,,DOM,PUR,Q1,6:07,9,6,51,DOM,416806,Roderi,Romero,25,P2,"2PtsFG under the basket, fast break, dunk made",1,2,2PT,149,24
130885,30373-B-1,,DOM,PUR,Q1,5:41,9,6,125,PUR,319575,Felipe,Quinones,21,P2,"2PtsFG under the basket, driving layup missed",0,2,2PT,150,32
130885,30373-B-1,,DOM,PUR,Q1,5:35,9,8,125,PUR,343131,James,Rivera,14,P2,"2PtsFG under the basket, dunk made",1,2,2PT,134,28
130885,30373-B-1,,DOM,PUR,Q1,5:14,12,8,51,DOM,416914,Antonio,Pemberton,0,P3,3pt jump shot made,1,3,3PT,34,119
130885,30373-B-1,,DOM,PUR,Q1,4:57,12,8,125,PUR,416814,Lenuel,Narvaez,15,P3,3pt jump shot missed,0,3,3PT,5,19
130885,30373-B-1,,DOM,PUR,Q1,4:44,12,8,51,DOM,416899,Derek,Gomez,8,P3,3pt jump shot missed,0,3,3PT,274,36
130885,30373-B-1,,DOM,PUR,Q1,4:36,12,8,125,PUR,319576,Gustavo,Roca,1,P2,"2PtsFG under the basket, reverse lay-up missed",0,2,2PT,153,29
130885,30373-B-1,,DOM,PUR,Q1,4:29,12,8,51,DOM,416769,Enmanuel,Valera,27,P2,2pt driving layup missed,0,2,2PT,173,45
130885,30373-B-1,,DOM,PUR,Q1,4:23,15,8,51,DOM,416899,Derek,Gomez,8,P3,3pt jump shot made,1,3,3PT,270,66
130885,30373-B-1,,DOM,PUR,Q1,4:07,15,11,125,PUR,319586,Myles,Fuentes,3,P3,3pt jump shot made,1,3,3PT,274,19
130885,30373-B-1,,DOM,PUR,Q1,3:40,17,11,51,DOM,416914,Antonio,Pemberton,0,P2,2pt step back jump shot made,1,2,2PT,27,36
130885,30373-B-1,,DOM,PUR,Q1,3:19,19,11,51,DOM,390926,Marlon,Martinez,10,P2,"2PtsFG under the basket, points after turnover, driving layup made",1,2,2PT,128,22
130885,30373-B-1,,DOM,PUR,Q1,2:45,21,11,51,DOM,390926,Marlon,Martinez,10,P2,"2PtsFG under the basket, points after turnover, dunk made",1,2,2PT,143,27
130885,30373-B-1,,DOM,PUR,Q1,2:32,21,11,125,PUR,319586,Myles,Fuentes,3,P3,3pt jump shot missed,0,3,3PT,252,108
130885,30373-B-1,,DOM,PUR,Q1,2:09,24,11,51,DOM,390926,Marlon,Martinez,10,P3,3pt jump shot made,1,3,3PT,269,55
130885,30373-B-1,,DOM,PUR,Q1,1:53,24,11,125,PUR,319576,Gustavo,Roca,1,P3,3pt jump shot missed,0,3,3PT,37,128
130885,30373-B-1,,DOM,PUR,Q1,1:42,26,11,51,DOM,416914,Antonio,Pemberton,0,P2,2pt driving layup made,1,2,2PT,179,42
130885,30373-B-1,,DOM,PUR,Q1,1:19,26,13,125,PUR,416823,Derick,Salaberrios,12,P2,"2PtsFG under the basket, reverse lay-up made",1,2,2PT,155,22
130885,30373-B-1,,DOM,PUR,Q1,1:05,26,13,51,DOM,416769,Enmanuel,Valera,27,P3,3pt jump shot missed,0,3,3PT,38,141
130885,30373-B-1,,DOM,PUR,Q1,0:39,26,13,125,PUR,416822,Andrew,Rosario,0,P3,3pt step back jump shot missed,0,3,3PT,55,159
130885,30373-B-1,,DOM,PUR,Q1,0:23,26,13,51,DOM,416769,Enmanuel,Valera,27,P2,"2PtsFG under the basket, jump shot missed",0,2,2PT,126,36
130885,30373-B-1,,DOM,PUR,Q1,0:02,26,13,125,PUR,343088,Davey,Candelaria,10,P3,3pt jump shot missed,0,3,3PT,267,20
130885,30373-B-1,,DOM,PUR,Q2,9:50,26,15,125,PUR,416822,Andrew,Rosario,0,P2,"2PtsFG under the basket, driving layup made",1,2,2PT,125,25
130885,30373-B-1,,DOM,PUR,Q2,9:30,26,15,51,DOM,416899,Derek,Gomez,8,P2,"2PtsFG inside center, jump shot missed",0,2,2PT,144,147
130885,30373-B-1,,DOM,PUR,Q2,9:13,29,15,51,DOM,416771,Jack,Liz,5,P3,3pt jump shot made,1,3,3PT,6,18
130885,30373-B-1,,DOM,PUR,Q2,9:01,29,15,125,PUR,319575,Felipe,Quinones,21,P2,"2PtsFG under the basket, driving layup missed",0,2,2PT,125,41
130885,30373-B-1,,DOM,PUR,Q2,8:56,29,15,51,DOM,390926,Marlon,Martinez,10,P3,3pt jump shot from center missed,0,3,3PT,133,170
130885,30373-B-1,,DOM,PUR,Q2,8:49,29,15,125,PUR,416823,Derick,Salaberrios,12,P2,2pt driving layup missed,0,2,2PT,163,42
130885,30373-B-1,,DOM,PUR,Q2,8:45,29,15,125,PUR,319575,Felipe,Quinones,21,P3,3pt jump shot missed,0,3,3PT,268,62
130885,30373-B-1,,DOM,PUR,Q2,8:30,29,15,51,DOM,416899,Derek,Gomez,8,P3,3pt jump shot missed,0,3,3PT,273,45
130885,30373-B-1,,DOM,PUR,Q2,8:16,29,17,125,PUR,343088,Davey,Candelaria,10,P2,"2PtsFG under the basket, pullup jump shot made",1,2,2PT,125,30
130885,30373-B-1,,DOM,PUR,Q2,7:51,29,17,125,PUR,343088,Davey,Candelaria,10,P3,3pt jump shot missed,0,3,3PT,22,108
130885,30373-B-1,,DOM,PUR,Q2,7:40,30,17,51,DOM,416805,Rayner,Montero,24,FT,1st of 2 free throws made,1,1,FT,0,0
130885,30373-B-1,,DOM,PUR,Q2,7:40,31,17,51,DOM,416805,Rayner,Montero,24,FT,2nd of 2 free throws made,1,1,FT,0,0
130885,30373-B-1,,DOM,PUR,Q2,7:26,31,17,125,PUR,343131,James,Rivera,14,P3,3pt jump shot missed,0,3,3PT,240,133
130885,30373-B-1,,DOM,PUR,Q2,7:01,33,17,51,DOM,416898,Brayan,Camacho,4,P2,2pt floating jump shot made,1,2,2PT,130,77
130885,30373-B-1,,DOM,PUR,Q2,6:43,33,17,125,PUR,319586,Myles,Fuentes,3,P2,2pt driving layup missed,0,2,2PT,152,16
130885,30373-B-1,,DOM,PUR,Q2,6:38,33,17,51,DOM,416769,Enmanuel,Valera,27,P2,"2PtsFG under the basket, driving layup missed",0,2,2PT,151,39
130885,30373-B-1,,DOM,PUR,Q2,6:33,35,17,51,DOM,416806,Roderi,Romero,25,P2,2PtsFG under the basket made,1,2,2PT,140,31
130885,30373-B-1,,DOM,PUR,Q2,6:20,35,17,125,PUR,417164,Jomar,Bernard,13,P2,2pt jump shot missed,0,2,2PT,146,81
130885,30373-B-1,,DOM,PUR,Q2,6:07,35,17,51,DOM,416769,Enmanuel,Valera,27,P2,"2PtsFG under the basket, driving layup missed",0,2,2PT,125,45
130885,30373-B-1,,DOM,PUR,Q2,6:02,35,17,51,DOM,416805,Rayner,Montero,24,P3,3pt jump shot missed,0,3,3PT,9,30
130885,30373-B-1,,DOM,PUR,Q2,5:57,35,17,125,PUR,319575,Felipe,Quinones,21,P2,"2PtsFG under the basket, driving layup missed",0,2,2PT,134,35
130885,30373-B-1,,DOM,PUR,Q2,5:40,35,17,51,DOM,416914,Antonio,Pemberton,0,P3,3pt jump shot missed,0,3,3PT,205,167
130885,30373-B-1,,DOM,PUR,Q2,5:22,35,19,125,PUR,319575,Felipe,Quinones,21,P2,"2PtsFG under the basket, driving layup made",1,2,2PT,150,28
130885,30373-B-1,,DOM,PUR,Q2,5:00,35,19,51,DOM,416769,Enmanuel,Valera,27,P3,3pt step back jump shot missed,0,3,3PT,11,51
130885,30373-B-1,,DOM,PUR,Q2,4:48,35,19,125,PUR,416819,Derek,Pagan,2,P3,3pt jump shot missed,0,3,3PT,69,162
130885,30373-B-1,,DOM,PUR,Q2,4:40,35,19,51,DOM,416914,Antonio,Pemberton,0,FT,1st of 2 free throws missed,0,1,FT,0,0
130885,30373-B-1,,DOM,PUR,Q2,4:40,36,19,51,DOM,416914,Antonio,Pemberton,0,FT,2nd of 2 free throws made,1,1,FT,0,0
130885,30373-B-1,,DOM,PUR,Q2,4:26,36,19,125,PUR,319586,Myles,Fuentes,3,P2,2pt step back jump shot missed,0,2,2PT,133,56
130885,30373-B-1,,DOM,PUR,Q2,4:03,36,20,125,PUR,417164,Jomar,Bernard,13,FT,1st of 2 free throws made,1,1,FT,0,0
130885,30373-B-1,,DOM,PUR,Q2,4:03,36,21,125,PUR,417164,Jomar,Bernard,13,FT,2nd of 2 free throws made,1,1,FT,0,0
130885,30373-B-1,,DOM,PUR,Q2,3:40,36,21,51,DOM,416914,Antonio,Pemberton,0,P3,3pt jump shot missed,0,3,3PT,69,145
130885,30373-B-1,,DOM,PUR,Q2,3:40,36,22,125,PUR,417164,Jomar,Bernard,13,FT,1st of 2 free throws made,1,1,FT,0,0
130885,30373-B-1,,DOM,PUR,Q2,3:40,36,23,125,PUR,417164,Jomar,Bernard,13,FT,2nd of 2 free throws made,1,1,FT,0,0
130885,30373-B-1,,DOM,PUR,Q2,3:27,36,23,51,DOM,416914,Antonio,Pemberton,0,P2,"2PtsFG under the basket, driving layup missed",0,2,2PT,159,26
130885,30373-B-1,,DOM,PUR,Q2,3:23,38,23,51,DOM,416805,Rayner,Montero,24,P2,2PtsFG under the basket made,1,2,2PT,140,31
130885,30373-B-1,,DOM,PUR,Q2,3:05,38,23,125,PUR,417164,Jomar,Bernard,13,FT,1st of 2 free throws missed,0,1,FT,0,0
130885,30373-B-1,,DOM,PUR,Q2,3:05,38,24,125,PUR,417164,Jomar,Bernard,13,FT,2nd of 2 free throws made,1,1,FT,0,0
130885,30373-B-1,,DOM,PUR,Q2,2:51,38,24,51,DOM,416805,Rayner,Montero,24,P3,3pt jump shot missed,0,3,3PT,216,156
130885,30373-B-1,,DOM,PUR,Q2,2:40,41,24,51,DOM,416898,Brayan,Camacho,4,P3,"3PtsFG outside center, points from fastbreak + after turnover, jump shot made",1,3,3PT,141,163
130885,30373-B-1,,DOM,PUR,Q2,2:22,41,24,125,PUR,417164,Jomar,Bernard,13,P3,3pt jump shot missed,0,3,3PT,54,165
130885,30373-B-1,,DOM,PUR,Q2,2:02,41,24,51,DOM,416898,Brayan,Camacho,4,P3,3pt jump shot missed,0,3,3PT,9,17
130885,30373-B-1,,DOM,PUR,Q2,1:56,41,24,51,DOM,416805,Rayner,Montero,24,P2,"2PtsFG under the basket, pullup jump shot missed",0,2,2PT,157,36
130885,30373-B-1,,DOM,PUR,Q2,1:47,41,25,125,PUR,417164,Jomar,Bernard,13,FT,1st of 2 free throws made,1,1,FT,0,0
130885,30373-B-1,,DOM,PUR,Q2,1:47,41,25,125,PUR,417164,Jomar,Bernard,13,FT,2nd of 2 free throws missed,0,1,FT,0,0
130885,30373-B-1,,DOM,PUR,Q2,1:47,41,25,125,PUR,417164,Jomar,Bernard,13,P2,"2PtsFG under the basket, driving layup missed",0,2,2PT,141,27
130885,30373-B-1,,DOM,PUR,Q2,1:32,42,25,51,DOM,416898,Brayan,Camacho,4,FT,1st of 2 free throws made,1,1,FT,0,0
130885,30373-B-1,,DOM,PUR,Q2,1:32,43,25,51,DOM,416898,Brayan,Camacho,4,FT,2nd of 2 free throws made,1,1,FT,0,0
130885,30373-B-1,,DOM,PUR,Q2,1:32,45,25,51,DOM,390926,Marlon,Martinez,10,P2,2pt fadeaway jump shot made,1,2,2PT,224,68
130885,30373-B-1,,DOM,PUR,Q2,0:46,46,25,51,DOM,416898,Brayan,Camacho,4,FT,1st of 2 free throws made,1,1,FT,0,0
130885,30373-B-1,,DOM,PUR,Q2,0:46,47,25,51,DOM,416898,Brayan,Camacho,4,FT,2nd of 2 free throws made,1,1,FT,0,0
130885,30373-B-1,,DOM,PUR,Q2,0:39,47,27,125,PUR,319586,Myles,Fuentes,3,P2,"2PtsFG under the basket, reverse lay-up made",1,2,2PT,121,29
130885,30373-B-1,,DOM,PUR,Q2,0:18,47,27,51,DOM,416768,Brayan,Santana,3,P2,"2PtsFG under the basket, points after turnover, driving layup missed",0,2,2PT,122,29
130885,30373-B-1,,DOM,PUR,Q2,0:00,47,28,125,PUR,319575,Felipe,Quinones,21,FT,Free throw made 1 of 2,1,1,FT,0,0
130885,30373-B-1,,DOM,PUR,Q2,0:00,47,29,125,PUR,319575,Felipe,Quinones,21,FT,Free throw made 2 of 2,1,1,FT,0,0
130885,30373-B-1,,DOM,PUR,Q3,9:44,49,29,51,DOM,390926,Marlon,Martinez,10,P2,2pt pullup jump shot made,1,2,2PT,144,77
130885,30373-B-1,,DOM,PUR,Q3,9:22,49,29,125,PUR,319586,Myles,Fuentes,3,P2,"2PtsFG under the basket, driving layup missed",0,2,2PT,130,31
130885,30373-B-1,,DOM,PUR,Q3,9:01,49,29,51,DOM,416769,Enmanuel,Valera,27,FT,1st of 2 free throws missed,0,1,FT,0,0
130885,30373-B-1,,DOM,PUR,Q3,9:01,50,29,51,DOM,416769,Enmanuel,Valera,27,FT,2nd of 2 free throws made,1,1,FT,0,0
130885,30373-B-1,,DOM,PUR,Q3,8:53,50,29,125,PUR,343131,James,Rivera,14,P3,3pt jump shot from center missed,0,3,3PT,164,164
130885,30373-B-1,,DOM,PUR,Q3,8:41,50,29,51,DOM,416769,Enmanuel,Valera,27,P2,"2PtsFG under the basket, driving layup missed",0,2,2PT,153,25
130885,30373-B-1,,DOM,PUR,Q3,8:38,52,29,51,DOM,416806,Roderi,Romero,25,P2,2PtsFG under the basket made,1,2,2PT,140,31
130885,30373-B-1,,DOM,PUR,Q3,8:28,52,31,125,PUR,343131,James,Rivera,14,P2,"2PtsFG under the basket, turnaround jump shot made",1,2,2PT,130,36
130885,30373-B-1,,DOM,PUR,Q3,8:09,55,31,51,DOM,390926,Marlon,Martinez,10,P3,3pt step back jump shot made,1,3,3PT,273,25
130885,30373-B-1,,DOM,PUR,Q3,7:56,55,31,125,PUR,343131,James,Rivera,14,P2,2pt fadeaway jump shot missed,0,2,2PT,181,49
130885,30373-B-1,,DOM,PUR,Q3,7:51,55,31,125,PUR,417164,Jomar,Bernard,13,P3,3pt jump shot missed,0,3,3PT,78,154
130885,30373-B-1,,DOM,PUR,Q3,7:35,55,31,51,DOM,416769,Enmanuel,Valera,27,P2,2pt pullup jump shot missed,0,2,2PT,122,108
130885,30373-B-1,,DOM,PUR,Q3,7:26,55,31,125,PUR,343131,James,Rivera,14,FT,1st of 2 free throws missed,0,1,FT,0,0
130885,30373-B-1,,DOM,PUR,Q3,7:26,55,32,125,PUR,343131,James,Rivera,14,FT,2nd of 2 free throws made,1,1,FT,0,0
130885,30373-B-1,,DOM,PUR,Q3,7:19,57,32,51,DOM,416914,Antonio,Pemberton,0,P2,"2PtsFG under the basket, driving layup made",1,2,2PT,152,24
130885,30373-B-1,,DOM,PUR,Q3,6:57,57,32,125,PUR,319586,Myles,Fuentes,3,FT,1st of 2 free throws missed,0,1,FT,0,0
130885,30373-B-1,,DOM,PUR,Q3,6:57,57,33,125,PUR,319586,Myles,Fuentes,3,FT,2nd of 2 free throws made,1,1,FT,0,0
130885,30373-B-1,,DOM,PUR,Q3,6:50,57,33,51,DOM,416805,Rayner,Montero,24,FT,1st of 2 free throws missed,0,1,FT,0,0
130885,30373-B-1,,DOM,PUR,Q3,6:50,58,33,51,DOM,416805,Rayner,Montero,24,FT,2nd of 2 free throws made,1,1,FT,0,0
130885,30373-B-1,,DOM,PUR,Q3,6:39,58,33,125,PUR,416823,Derick,Salaberrios,12,P2,"2PtsFG under the basket, driving layup missed",0,2,2PT,141,36
130885,30373-B-1,,DOM,PUR,Q3,6:33,58,33,125,PUR,417164,Jomar,Bernard,13,P2,"2PtsFG under the basket, driving layup missed",0,2,2PT,129,35
130885,30373-B-1,,DOM,PUR,Q3,6:17,59,33,51,DOM,416769,Enmanuel,Valera,27,FT,1st of 2 free throws made,1,1,FT,0,0
130885,30373-B-1,,DOM,PUR,Q3,6:17,60,33,51,DOM,416769,Enmanuel,Valera,27,FT,2nd of 2 free throws made,1,1,FT,0,0
