Fecha,Condicion equipos,Equipo,Rival,Número Camiseta,Apellido,Nombre,Nombre completo,Segundos jugados,Tiempo jugado (mm:ss),Puntos,T2A,T2I,T2%,T3A,T3I,T3%,T1A,T1I,T1%,DReb,OReb,TReb,Asistencias,Recuperos,Perdidas,Tapones cometidos,Tapones recibidos,Faltas Cometidas,Faltas Recibidas,Valoracion,Ganado,Estadio,IdPartido,Etapa,Titular
31/10/2025,LOCAL,INDEPENDIENTE (O),OBERA,8.0,DIEZ,C.,"DIEZ, C.",1746,29:06,11,1,4,25.0,3,7,42.86,0,0,0.0,5,2,7,1,1,1,0,0,1,0,11,True,EL GIGANTE DE LA RUTA 9,Unk6gWH7GGN9CgrrApHncQ==,regular,True
31/10/2025,LOCAL,INDEPENDIENTE (O),OBERA,9.0,RIORDA,F.,"RIORDA, F.",0,00:00,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,True,EL GIGANTE DE LA RUTA 9,Unk6gWH7GGN9CgrrApHncQ==,regular,False
31/10/2025,LOCAL,INDEPENDIENTE (O),OBERA,10.0,BARRIONUEVO,F.,"BARRIONUEVO, F.",923,15:23,9,3,4,75.0,0,3,0.0,3,4,75.0,2,0,2,4,1,1,0,0,4,3,9,True,EL GIGANTE DE LA RUTA 9,Unk6gWH7GGN9CgrrApHncQ==,regular,False
31/10/2025,LOCAL,INDEPENDIENTE (O),OBERA,11.0,PERALTA,F.,"PERALTA, F.",1253,20:53,6,0,1,0.0,2,4,50.0,0,2,0.0,0,1,1,2,1,0,0,0,2,1,4,True,EL GIGANTE DE LA RUTA 9,Unk6gWH7GGN9CgrrApHncQ==,regular,True
31/10/2025,LOCAL,INDEPENDIENTE (O),OBERA,12.0,BARRERA,M.,"BARRERA, M.",16,00:16,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,True,EL GIGANTE DE LA RUTA 9,Unk6gWH7GGN9CgrrApHncQ==,regular,False
31/10/2025,LOCAL,INDEPENDIENTE (O),OBERA,13.0,BALLARENA,S.,"BALLARENA, S.",1618,26:58,14,2,3,66.67,2,5,40.0,4,5,80.0,6,1,7,2,1,2,0,0,3,3,17,True,EL GIGANTE DE LA RUTA 9,Unk6gWH7GGN9CgrrApHncQ==,regular,True
31/10/2025,LOCAL,INDEPENDIENTE (O),OBERA,14.0,DAGHERO,F.,"DAGHERO, F.",1030,17:10,2,0,0,0.0,0,3,0.0,2,2,100.0,3,1,4,0,1,0,0,0,3,1,2,True,EL GIGANTE DE LA RUTA 9,Unk6gWH7GGN9CgrrApHncQ==,regular,False
31/10/2025,LOCAL,INDEPENDIENTE (O),OBERA,16.0,HURTADO,C.,"HURTADO, C.",1770,29:30,18,8,10,80.0,0,1,0.0,2,2,100.0,4,6,10,2,2,5,0,0,3,4,25,True,EL GIGANTE DE LA RUTA 9,Unk6gWH7GGN9CgrrApHncQ==,regular,True
31/10/2025,LOCAL,INDEPENDIENTE (O),OBERA,,TOTALES,,TOTALES,12000,200:00,75,18,30,60.0,8,35,22.86,15,20,75.0,30,11,41,16,8,13,1,2,25,19,76,True,EL GIGANTE DE LA RUTA 9,Unk6gWH7GGN9CgrrApHncQ==,regular,False
31/10/2025,VISITANTE,OBERA,INDEPENDIENTE (O),6.0,VILLANUEVA,A.,"VILLANUEVA, A.",40,00:40,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,EL GIGANTE DE LA RUTA 9,Unk6gWH7GGN9CgrrApHncQ==,regular,False
31/10/2025,VISITANTE,OBERA,INDEPENDIENTE (O),7.0,MOUSQUERE,M.,"MOUSQUERE, M.",1524,25:24,8,0,2,0.0,1,5,20.0,5,6,83.33,1,0,1,3,1,4,0,0,2,3,3,False,EL GIGANTE DE LA RUTA 9,Unk6gWH7GGN9CgrrApHncQ==,regular,False
31/10/2025,VISITANTE,OBERA,INDEPENDIENTE (O),8.0,REIZNER,T.,"REIZNER, T.",1508,25:08,7,2,7,28.57,0,2,0.0,3,4,75.0,2,2,4,0,0,2,0,0,3,3,1,False,EL GIGANTE DE LA RUTA 9,Unk6gWH7GGN9CgrrApHncQ==,regular,True
31/10/2025,VISITANTE,OBERA,INDEPENDIENTE (O),10.0,KOZIARSKI,M.,"KOZIARSKI, M.",1768,29:28,2,1,2,50.0,0,6,0.0,0,1,0.0,5,0,5,2,0,2,0,0,4,2,-3,False,EL GIGANTE DE LA RUTA 9,Unk6gWH7GGN9CgrrApHncQ==,regular,True
31/10/2025,VISITANTE,OBERA,INDEPENDIENTE (O),11.0,SINIGOJ,D.,"SINIGOJ, D.",1969,32:49,26,7,8,87.5,2,3,66.67,6,8,75.0,5,1,6,1,2,6,0,0,1,6,30,False,EL GIGANTE DE LA RUTA 9,Unk6gWH7GGN9CgrrApHncQ==,regular,True
31/10/2025,VISITANTE,OBERA,INDEPENDIENTE (O),12.0,KINEN,G.,"KINEN, G.",872,14:32,0,0,0,0.0,0,1,0.0,0,0,0.0,3,1,4,0,2,0,0,0,2,1,4,False,EL GIGANTE DE LA RUTA 9,Unk6gWH7GGN9CgrrApHncQ==,regular,False
31/10/2025,VISITANTE,OBERA,INDEPENDIENTE (O),13.0,COSTA,A.,"COSTA, A.",1947,32:27,16,3,7,42.86,2,6,33.33,4,6,66.67,4,0,4,2,0,2,0,1,3,4,10,False,EL GIGANTE DE LA RUTA 9,Unk6gWH7GGN9CgrrApHncQ==,regular,True
31/10/2025,VISITANTE,OBERA,INDEPENDIENTE (O),14.0,BINO,J.,"BINO, J.",527,08:47,2,0,1,0.0,0,0,0.0,2,2,100.0,2,1,3,0,0,0,0,0,1,1,4,False,EL GIGANTE DE LA RUTA 9,Unk6gWH7GGN9CgrrApHncQ==,regular,False
31/10/2025,VISITANTE,OBERA,INDEPENDIENTE (O),15.0,NIEBLES,E.,"NIEBLES, E.",1845,30:45,8,3,5,60.0,0,0,0.0,2,3,66.67,3,1,4,1,1,0,2,0,3,3,13,False,EL GIGANTE DE LA RUTA 9,Unk6gWH7GGN9CgrrApHncQ==,regular,True
31/10/2025,VISITANTE,OBERA,INDEPENDIENTE (O),,TOTALES,,TOTALES,12000,200:00,69,16,32,50.0,5,23,21.74,22,30,73.33,25,6,31,9,6,16,2,1,19,23,62,False,EL GIGANTE DE LA RUTA 9,Unk6gWH7GGN9CgrrApHncQ==,regular,False
02/11/2025,LOCAL,REGATAS (C),ARGENTINO (J),4.0,LEZCANO,E.,"LEZCANO, E.",1392,23:12,17,7,8,87.5,1,1,100.0,0,0,0.0,3,1,4,4,2,1,0,0,1,1,25,True,JOSE JORGE CONTTE,yNG-cYhsgZyi-NtFQdwqSQ==,regular,True
02/11/2025,LOCAL,REGATAS (C),ARGENTINO (J),5.0,LEDESMA,A.,"LEDESMA, A.",1535,25:35,7,2,4,50.0,1,2,50.0,0,2,0.0,2,0,2,1,2,3,0,0,1,1,4,True,JOSE JORGE CONTTE,yNG-cYhsgZyi-NtFQdwqSQ==,regular,True
02/11/2025,LOCAL,REGATAS (C),ARGENTINO (J),6.0,MARCO,B.,"MARCO, B.",1528,25:28,5,2,4,50.0,0,4,0.0,1,1,100.0,6,3,9,2,1,1,0,0,4,1,7,True,JOSE JORGE CONTTE,yNG-cYhsgZyi-NtFQdwqSQ==,regular,False
02/11/2025,LOCAL,REGATAS (C),ARGENTINO (J),7.0,SONA,E.,"SONA, E.",353,05:53,0,0,1,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,-4,True,JOSE JORGE CONTTE,yNG-cYhsgZyi-NtFQdwqSQ==,regular,False
02/11/2025,LOCAL,REGATAS (C),ARGENTINO (J),9.0,SANZ,M.,"SANZ, M.",762,12:42,9,0,0,0.0,3,4,75.0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,7,True,JOSE JORGE CONTTE,yNG-cYhsgZyi-NtFQdwqSQ==,regular,False
02/11/2025,LOCAL,REGATAS (C),ARGENTINO (J),10.0,FERREYRA,J.,"FERREYRA, J.",1377,22:57,7,2,4,50.0,1,2,50.0,0,2,0.0,6,0,6,1,0,1,0,0,4,1,5,True,JOSE JORGE CONTTE,yNG-cYhsgZyi-NtFQdwqSQ==,regular,True
02/11/2025,LOCAL,REGATAS (C),ARGENTINO (J),11.0,BENDER,V.,"BENDER, V.",1578,26:18,16,5,9,55.56,0,1,0.0,6,6,100.0,9,0,9,4,1,3,1,1,0,6,28,True,JOSE JORGE CONTTE,yNG-cYhsgZyi-NtFQdwqSQ==,regular,True
02/11/2025,LOCAL,REGATAS (C),ARGENTINO (J),12.0,OJEDA,I.,"OJEDA, I.",1678,27:58,10,4,9,44.44,0,0,0.0,2,5,40.0,3,0,3,0,4,1,0,1,2,3,8,True,JOSE JORGE CONTTE,yNG-cYhsgZyi-NtFQdwqSQ==,regular,True
02/11/2025,LOCAL,REGATAS (C),ARGENTINO (J),13.0,ROMERO,A.,"ROMERO, A.",306,05:06,3,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,2,True,JOSE JORGE CONTTE,yNG-cYhsgZyi-NtFQdwqSQ==,regular,False
02/11/2025,LOCAL,REGATAS (C),ARGENTINO (J),14.0,ALMOZNI,J.,"ALMOZNI, J.",707,11:47,0,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,0,2,1,0,0,1,1,0,True,JOSE JORGE CONTTE,yNG-cYhsgZyi-NtFQdwqSQ==,regular,False
02/11/2025,LOCAL,REGATAS (C),ARGENTINO (J),15.0,MORALES,L.,"MORALES, L.",784,13:04,6,3,4,75.0,0,0,0.0,0,0,0.0,1,1,2,0,1,1,0,0,1,0,6,True,JOSE JORGE CONTTE,yNG-cYhsgZyi-NtFQdwqSQ==,regular,False
02/11/2025,LOCAL,REGATAS (C),ARGENTINO (J),,TOTALES,,TOTALES,12000,200:00,80,25,45,55.56,7,17,41.18,9,16,56.25,31,5,36,12,13,13,1,2,17,15,88,True,JOSE JORGE CONTTE,yNG-cYhsgZyi-NtFQdwqSQ==,regular,False
02/11/2025,VISITANTE,ARGENTINO (J),REGATAS (C),2.0,GUALBERTO,J.,"GUALBERTO, J.",462,07:42,2,1,1,100.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,False,JOSE JORGE CONTTE,yNG-cYhsgZyi-NtFQdwqSQ==,regular,False
02/11/2025,VISITANTE,ARGENTINO (J),REGATAS (C),3.0,CAPORALETTI,M.,"CAPORALETTI, M.",1307,21:47,8,2,6,33.33,1,6,16.67,1,2,50.0,3,2,5,1,0,3,2,0,2,3,4,False,JOSE JORGE CONTTE,yNG-cYhsgZyi-NtFQdwqSQ==,regular,True
02/11/2025,VISITANTE,ARGENTINO (J),REGATAS (C),9.0,PASQUINELLI,F.,"PASQUINELLI, F.",600,10:00,4,2,5,40.0,0,0,0.0,0,0,0.0,1,0,1,1,1,2,0,0,1,0,1,False,JOSE JORGE CONTTE,yNG-cYhsgZyi-NtFQdwqSQ==,regular,False
02/11/2025,VISITANTE,ARGENTINO (J),REGATAS (C),10.0,ARIAS,J.,"ARIAS, J.",1790,29:50,3,0,4,0.0,1,3,33.33,0,0,0.0,2,1,3,3,1,4,0,0,3,1,-2,False,JOSE JORGE CONTTE,yNG-cYhsgZyi-NtFQdwqSQ==,regular,True
02/11/2025,VISITANTE,ARGENTINO (J),REGATAS (C),11.0,BILBAO,S.,"BILBAO, S.",1423,23:43,6,0,4,0.0,2,6,33.33,0,0,0.0,3,0,3,0,0,2,0,1,3,0,-5,False,JOSE JORGE CONTTE,yNG-cYhsgZyi-NtFQdwqSQ==,regular,True
02/11/2025,VISITANTE,ARGENTINO (J),REGATAS (C),12.0,CANGELOSI,J.,"CANGELOSI, J.",1569,26:09,12,3,3,100.0,2,6,33.33,0,1,0.0,2,1,3,4,1,1,0,0,1,5,18,False,JOSE JORGE CONTTE,yNG-cYhsgZyi-NtFQdwqSQ==,regular,False
02/11/2025,VISITANTE,ARGENTINO (J),REGATAS (C),17.0,SANCHEZ,D.,"SANCHEZ, D.",706,11:46,6,0,0,0.0,2,2,100.0,0,0,0.0,2,0,2,0,1,0,0,0,0,0,9,False,JOSE JORGE CONTTE,yNG-cYhsgZyi-NtFQdwqSQ==,regular,False
02/11/2025,VISITANTE,ARGENTINO (J),REGATAS (C),28.0,LARREA,S.,"LARREA, S.",1331,22:11,2,1,2,50.0,0,1,0.0,0,0,0.0,3,0,3,3,0,2,0,0,2,2,4,False,JOSE JORGE CONTTE,yNG-cYhsgZyi-NtFQdwqSQ==,regular,True
02/11/2025,VISITANTE,ARGENTINO (J),REGATAS (C),35.0,CAPELLI,F.,"CAPELLI, F.",1554,25:54,11,4,8,50.0,0,0,0.0,3,7,42.86,5,2,7,2,0,2,0,0,2,5,13,False,JOSE JORGE CONTTE,yNG-cYhsgZyi-NtFQdwqSQ==,regular,True
02/11/2025,VISITANTE,ARGENTINO (J),REGATAS (C),91.0,PEREZ,D.,"PEREZ, D.",1257,20:57,12,1,2,50.0,3,3,100.0,1,2,50.0,2,2,4,1,2,0,0,0,1,1,17,False,JOSE JORGE CONTTE,yNG-cYhsgZyi-NtFQdwqSQ==,regular,False
02/11/2025,VISITANTE,ARGENTINO (J),REGATAS (C),,TOTALES,,TOTALES,12000,200:00,66,14,35,40.0,11,28,39.29,5,12,41.67,23,8,31,15,6,16,2,1,15,17,60,False,JOSE JORGE CONTTE,yNG-cYhsgZyi-NtFQdwqSQ==,regular,False
02/11/2025,LOCAL,PLATENSE,SAN LORENZO,4.0,HERRERA,J.,"HERRERA, J.",256,04:16,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,-3,True,CIUDAD DE VICENTE LOPEZ,ne8-w6kt59ZzcY2OAfpCmg==,regular,False
02/11/2025,LOCAL,PLATENSE,SAN LORENZO,5.0,BAZTAN,J.,"BAZTAN, J.",256,04:16,1,0,1,0.0,0,0,0.0,1,2,50.0,0,1,1,0,0,0,0,1,0,1,0,True,CIUDAD DE VICENTE LOPEZ,ne8-w6kt59ZzcY2OAfpCmg==,regular,False
02/11/2025,LOCAL,PLATENSE,SAN LORENZO,6.0,REIZNER,M.,"REIZNER, M.",322,05:22,0,0,1,0.0,0,0,0.0,0,2,0.0,0,0,0,1,0,0,0,0,1,1,-2,True,CIUDAD DE VICENTE LOPEZ,ne8-w6kt59ZzcY2OAfpCmg==,regular,False
02/11/2025,LOCAL,PLATENSE,SAN LORENZO,7.0,URBINA,A.,"URBINA, A.",1396,23:16,9,3,8,37.5,1,1,100.0,0,0,0.0,2,0,2,2,2,4,0,0,2,0,4,True,CIUDAD DE VICENTE LOPEZ,ne8-w6kt59ZzcY2OAfpCmg==,regular,True
02/11/2025,LOCAL,PLATENSE,SAN LORENZO,8.0,MAZZUCCHELLI,S.,"MAZZUCCHELLI, S.",1357,22:37,27,4,9,44.44,5,6,83.33,4,4,100.0,4,3,7,0,1,2,0,0,0,2,29,True,CIUDAD DE VICENTE LOPEZ,ne8-w6kt59ZzcY2OAfpCmg==,regular,True
02/11/2025,LOCAL,PLATENSE,SAN LORENZO,9.0,GONCALVES,J.,"GONCALVES, J.",1611,26:51,8,2,3,66.67,1,5,20.0,1,1,100.0,2,1,3,2,4,0,0,0,1,2,13,True,CIUDAD DE VICENTE LOPEZ,ne8-w6kt59ZzcY2OAfpCmg==,regular,True
02/11/2025,LOCAL,PLATENSE,SAN LORENZO,10.0,VICA,B.,"VICA, B.",735,12:15,2,1,2,50.0,0,1,0.0,0,2,0.0,2,0,2,1,1,0,0,1,1,1,1,True,CIUDAD DE VICENTE LOPEZ,ne8-w6kt59ZzcY2OAfpCmg==,regular,False
02/11/2025,LOCAL,PLATENSE,SAN LORENZO,11.0,BLAZICA,V.,"BLAZICA, V.",1213,20:13,9,2,4,50.0,1,3,33.33,2,2,100.0,0,0,0,2,2,2,0,0,2,4,9,True,CIUDAD DE VICENTE LOPEZ,ne8-w6kt59ZzcY2OAfpCmg==,regular,False
02/11/2025,LOCAL,PLATENSE,SAN LORENZO,12.0,CORTESE,V.,"CORTESE, V.",1232,20:32,1,0,1,0.0,0,3,0.0,1,2,50.0,0,1,1,0,0,1,0,0,2,1,-5,True,CIUDAD DE VICENTE LOPEZ,ne8-w6kt59ZzcY2OAfpCmg==,regular,False
02/11/2025,LOCAL,PLATENSE,SAN LORENZO,13.0,GOICOECHEA,M.,"GOICOECHEA, M.",1011,16:51,9,3,4,75.0,1,5,20.0,0,0,0.0,0,0,0,3,1,0,0,0,1,2,9,True,CIUDAD DE VICENTE LOPEZ,ne8-w6kt59ZzcY2OAfpCmg==,regular,True
02/11/2025,LOCAL,PLATENSE,SAN LORENZO,14.0,PAPPALARDI,G.,"PAPPALARDI, G.",1565,26:05,4,2,3,66.67,0,1,0.0,0,0,0.0,8,4,12,1,2,2,0,0,2,1,14,True,CIUDAD DE VICENTE LOPEZ,ne8-w6kt59ZzcY2OAfpCmg==,regular,True
02/11/2025,LOCAL,PLATENSE,SAN LORENZO,15.0,MATA,H.,"MATA, H.",1047,17:27,6,1,2,50.0,1,1,100.0,1,3,33.33,9,0,9,1,1,0,0,0,3,4,15,True,CIUDAD DE VICENTE LOPEZ,ne8-w6kt59ZzcY2OAfpCmg==,regular,False
02/11/2025,LOCAL,PLATENSE,SAN LORENZO,,TOTALES,,TOTALES,12000,200:00,76,18,39,46.15,10,26,38.46,10,18,55.56,27,10,37,13,14,12,0,2,16,19,84,True,CIUDAD DE VICENTE LOPEZ,ne8-w6kt59ZzcY2OAfpCmg==,regular,False
02/11/2025,VISITANTE,SAN LORENZO,PLATENSE,4.0,CELENTANO,F.,"CELENTANO, F.",1308,21:48,13,4,7,57.14,1,1,100.0,2,2,100.0,3,1,4,0,0,1,0,0,3,1,11,False,CIUDAD DE VICENTE LOPEZ,ne8-w6kt59ZzcY2OAfpCmg==,regular,True
02/11/2025,VISITANTE,SAN LORENZO,PLATENSE,5.0,IBAÑEZ,F.,"IBAÑEZ, F.",1193,19:53,2,1,2,50.0,0,2,0.0,0,0,0.0,4,1,5,1,2,1,0,0,1,1,6,False,CIUDAD DE VICENTE LOPEZ,ne8-w6kt59ZzcY2OAfpCmg==,regular,False
02/11/2025,VISITANTE,SAN LORENZO,PLATENSE,6.0,FERNANDEZ,F.,"FERNANDEZ, F.",1195,19:55,6,0,0,0.0,1,3,33.33,3,4,75.0,1,1,2,1,0,0,0,0,3,2,5,False,CIUDAD DE VICENTE LOPEZ,ne8-w6kt59ZzcY2OAfpCmg==,regular,True
02/11/2025,VISITANTE,SAN LORENZO,PLATENSE,7.0,TALLADE,S.,"TALLADE, S.",1152,19:12,7,1,5,20.0,1,5,20.0,2,3,66.67,5,0,5,1,2,0,1,0,3,3,7,False,CIUDAD DE VICENTE LOPEZ,ne8-w6kt59ZzcY2OAfpCmg==,regular,False
02/11/2025,VISITANTE,SAN LORENZO,PLATENSE,8.0,ELSESSER,T.,"ELSESSER, T.",361,06:01,0,0,0,0.0,0,0,0.0,0,0,0.0,2,0,2,0,0,1,0,0,1,1,1,False,CIUDAD DE VICENTE LOPEZ,ne8-w6kt59ZzcY2OAfpCmg==,regular,False
02/11/2025,VISITANTE,SAN LORENZO,PLATENSE,9.0,MUÑOZ,L.,"MUÑOZ, L.",1243,20:43,7,2,7,28.57,1,3,33.33,0,0,0.0,5,1,6,0,0,1,0,0,1,0,4,False,CIUDAD DE VICENTE LOPEZ,ne8-w6kt59ZzcY2OAfpCmg==,regular,True
02/11/2025,VISITANTE,SAN LORENZO,PLATENSE,10.0,ACTIS,J.,"ACTIS, J.",1810,30:10,18,5,7,71.43,2,3,66.67,2,2,100.0,6,4,10,3,1,3,0,0,1,1,26,False,CIUDAD DE VICENTE LOPEZ,ne8-w6kt59ZzcY2OAfpCmg==,regular,True
02/11/2025,VISITANTE,SAN LORENZO,PLATENSE,11.0,PEREIRAS,S.,"PEREIRAS, S.",390,06:30,3,0,1,0.0,1,1,100.0,0,0,0.0,2,0,2,0,1,2,0,0,0,0,3,False,CIUDAD DE VICENTE LOPEZ,ne8-w6kt59ZzcY2OAfpCmg==,regular,False
02/11/2025,VISITANTE,SAN LORENZO,PLATENSE,12.0,BEBER,D.,"BEBER, D.",651,10:51,2,0,2,0.0,0,1,0.0,2,4,50.0,0,0,0,0,0,4,0,0,2,3,-6,False,CIUDAD DE VICENTE LOPEZ,ne8-w6kt59ZzcY2OAfpCmg==,regular,False
02/11/2025,VISITANTE,SAN LORENZO,PLATENSE,13.0,NESCI,V.,"NESCI, V.",1704,28:24,4,2,7,28.57,0,1,0.0,0,2,0.0,4,2,6,0,1,3,1,0,0,2,3,False,CIUDAD DE VICENTE LOPEZ,ne8-w6kt59ZzcY2OAfpCmg==,regular,True
02/11/2025,VISITANTE,SAN LORENZO,PLATENSE,14.0,ARIAS,P.,"ARIAS, P.",662,11:02,1,0,4,0.0,0,0,0.0,1,2,50.0,1,5,6,0,0,3,0,0,3,2,-2,False,CIUDAD DE VICENTE LOPEZ,ne8-w6kt59ZzcY2OAfpCmg==,regular,False
02/11/2025,VISITANTE,SAN LORENZO,PLATENSE,15.0,ALLEGRO,V.,"ALLEGRO, V.",331,05:31,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,1,1,0,0,1,0,0,False,CIUDAD DE VICENTE LOPEZ,ne8-w6kt59ZzcY2OAfpCmg==,regular,False
02/11/2025,VISITANTE,SAN LORENZO,PLATENSE,,TOTALES,,TOTALES,12000,200:00,63,15,42,35.71,7,20,35.0,12,19,63.16,33,15,48,7,8,20,2,0,19,16,58,False,CIUDAD DE VICENTE LOPEZ,ne8-w6kt59ZzcY2OAfpCmg==,regular,False
03/11/2025,LOCAL,INSTITUTO,OBERA,4.0,SALVETTI,L.,"SALVETTI, L.",1966,32:46,4,2,3,66.67,0,0,0.0,0,0,0.0,9,1,10,5,2,0,0,0,2,5,23,True,ANGEL SANDRIN,bMchdxAG_54w_TWTo1qmRA==,regular,True
03/11/2025,LOCAL,INSTITUTO,OBERA,7.0,CORSI,B.,"CORSI, B.",1323,22:03,9,4,7,57.14,0,2,0.0,1,2,50.0,3,1,4,1,3,2,1,0,3,3,10,True,ANGEL SANDRIN,bMchdxAG_54w_TWTo1qmRA==,regular,True
03/11/2025,LOCAL,INSTITUTO,OBERA,8.0,FELAUTO,J.,"FELAUTO, J.",0,00:00,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,True,ANGEL SANDRIN,bMchdxAG_54w_TWTo1qmRA==,regular,False
03/11/2025,LOCAL,INSTITUTO,OBERA,9.0,AGUILAR,J.,"AGUILAR, J.",946,15:46,6,0,0,0.0,2,6,33.33,0,0,0.0,2,0,2,1,0,0,1,0,2,0,4,True,ANGEL SANDRIN,bMchdxAG_54w_TWTo1qmRA==,regular,False
03/11/2025,LOCAL,INSTITUTO,OBERA,11.0,GIULIANI,L.,"GIULIANI, L.",1666,27:46,4,0,2,0.0,1,3,33.33,1,2,50.0,5,2,7,0,1,3,0,0,1,2,5,True,ANGEL SANDRIN,bMchdxAG_54w_TWTo1qmRA==,regular,True
03/11/2025,LOCAL,INSTITUTO,OBERA,12.0,ANDERSSON,L.,"ANDERSSON, L.",1902,31:42,7,1,6,16.67,1,8,12.5,2,2,100.0,4,3,7,2,1,2,0,0,3,2,2,True,ANGEL SANDRIN,bMchdxAG_54w_TWTo1qmRA==,regular,False
03/11/2025,LOCAL,INSTITUTO,OBERA,15.0,MALDONADO,J.,"MALDONADO, J.",636,10:36,0,0,2,0.0,0,2,0.0,0,2,0.0,0,0,0,0,0,1,0,0,0,1,-6,True,ANGEL SANDRIN,bMchdxAG_54w_TWTo1qmRA==,regular,False
03/11/2025,LOCAL,INSTITUTO,OBERA,17.0,GUASCO,S.,"GUASCO, S.",419,06:59,2,1,1,100.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,2,0,2,True,ANGEL SANDRIN,bMchdxAG_54w_TWTo1qmRA==,regular,False
03/11/2025,LOCAL,INSTITUTO,OBERA,21.0,LISCOVSKY,M.,"LISCOVSKY, M.",0,00:00,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,True,ANGEL SANDRIN,bMchdxAG_54w_TWTo1qmRA==,regular,False
03/11/2025,LOCAL,INSTITUTO,OBERA,22.0,FRONTERA,S.,"FRONTERA, S.",235,03:55,2,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,True,ANGEL SANDRIN,bMchdxAG_54w_TWTo1qmRA==,regular,False
03/11/2025,LOCAL,INSTITUTO,OBERA,34.0,CAICEDO,J.,"CAICEDO, J.",1319,21:59,18,8,16,50.0,0,0,0.0,2,7,28.57,4,6,10,0,0,1,1,1,4,4,14,True,ANGEL SANDRIN,bMchdxAG_54w_TWTo1qmRA==,regular,True
03/11/2025,LOCAL,INSTITUTO,OBERA,55.0,GUERRERO,J.,"GUERRERO, J.",1588,26:28,10,3,4,75.0,1,5,20.0,1,2,50.0,2,1,3,1,1,1,0,0,2,1,7,True,ANGEL SANDRIN,bMchdxAG_54w_TWTo1qmRA==,regular,True
03/11/2025,LOCAL,INSTITUTO,OBERA,,TOTALES,,TOTALES,12000,200:00,62,20,42,47.62,5,26,19.23,7,17,41.18,30,15,45,10,8,11,3,1,20,18,61,True,ANGEL SANDRIN,bMchdxAG_54w_TWTo1qmRA==,regular,False
03/11/2025,VISITANTE,OBERA,INSTITUTO,6.0,VILLANUEVA,A.,"VILLANUEVA, A.",414,06:54,2,1,1,100.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,1,1,0,0,False,ANGEL SANDRIN,bMchdxAG_54w_TWTo1qmRA==,regular,False
03/11/2025,VISITANTE,OBERA,INSTITUTO,7.0,MOUSQUERE,M.,"MOUSQUERE, M.",849,14:09,9,1,1,100.0,2,2,100.0,1,4,25.0,1,0,1,0,0,3,0,0,1,2,5,False,ANGEL SANDRIN,bMchdxAG_54w_TWTo1qmRA==,regular,False
03/11/2025,VISITANTE,OBERA,INSTITUTO,8.0,REIZNER,T.,"REIZNER, T.",1006,16:46,3,1,2,50.0,0,0,0.0,1,6,16.67,3,0,3,0,0,0,0,0,2,3,1,False,ANGEL SANDRIN,bMchdxAG_54w_TWTo1qmRA==,regular,True
03/11/2025,VISITANTE,OBERA,INSTITUTO,10.0,KOZIARSKI,M.,"KOZIARSKI, M.",2004,33:24,8,1,4,25.0,2,10,20.0,0,0,0.0,0,0,0,5,2,2,0,1,3,0,-2,False,ANGEL SANDRIN,bMchdxAG_54w_TWTo1qmRA==,regular,True
03/11/2025,VISITANTE,OBERA,INSTITUTO,11.0,SINIGOJ,D.,"SINIGOJ, D.",2174,36:14,13,6,11,54.55,0,2,0.0,1,4,25.0,5,0,5,2,1,3,0,1,0,6,13,False,ANGEL SANDRIN,bMchdxAG_54w_TWTo1qmRA==,regular,True
03/11/2025,VISITANTE,OBERA,INSTITUTO,12.0,KINEN,G.,"KINEN, G.",941,15:41,0,0,0,0.0,0,1,0.0,0,0,0.0,6,0,6,2,0,0,0,0,2,0,5,False,ANGEL SANDRIN,bMchdxAG_54w_TWTo1qmRA==,regular,False
03/11/2025,VISITANTE,OBERA,INSTITUTO,13.0,COSTA,A.,"COSTA, A.",2308,38:28,17,6,9,66.67,1,5,20.0,2,2,100.0,8,0,8,1,3,4,0,0,2,4,20,False,ANGEL SANDRIN,bMchdxAG_54w_TWTo1qmRA==,regular,True
