liga,nombre_completo,nombre_abreviado,fecha_nacimiento,url_perfil
Liga Desarrollo,BENJAMIN MARTINA,"MARTINA, B.",08/09/2009,https://www.laliganacional.com.ar/ligaproximo/jugador/1498/89585/337476/martina-benjamin
Liga Desarrollo,BENJAMIN AYALA PUJOL,"AYALA, B.",31/05/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1541/89152/98493/ayala-pujol-benjamin
Liga Desarrollo,BENJAMIN MARCO,"MARCO, B.",28/06/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/1424/91091/77891/marco-benjamin
Liga Desarrollo,BENJAMIN JACQUIER,"JACQUIER, B.",13/09/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1913/89179/299463/jacquier-benjamin
Liga Desarrollo,BENJAMIN IMAZ URIARTE,"IMAZ, B.",06/11/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1498/89585/332193/imaz-uriarte-benjamin
Liga Desarrollo,BENJAMIN VICA KRATZER,"VICA, B.",18/01/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/80/89151/39742/vica-kratzer-benjamin
Liga Desarrollo,BRANDON ALEXIS ROJAS,"ROJAS, B.",28/01/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/19/90268/183096/rojas-brandon-alexis
Liga Desarrollo,BRUNO SEBASTIAN MARTINEZ,"MARTINEZ, B.",29/10/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/1869/89557/175958/martinez-bruno-sebastian
Liga Desarrollo,CAMILO BAUTISTA JARA DELGADO,"JARA, C.",27/02/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/46/88971/41208/jara-delgado-camilo-bautista
Liga Desarrollo,CARLOS AGUSTIN DIEZ HERNANDEZ,"DIEZ, C.",16/02/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/2025/89521/324890/diez-hernandez-carlos-agustin
Liga Desarrollo,CARLOS DANIEL HURTADO TARIRA,"HURTADO, C.",14/03/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/2025/89521/328489/hurtado-tarira-carlos-daniel
Liga Desarrollo,CARLOS TOMAS BOTTCHER,"BOTTCHER, C.",22/02/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/80/89151/37485/bottcher-carlos-tomas
Liga Desarrollo,CEFERINO COTROFE,"COTROFE, C.",01/07/2011,https://www.laliganacional.com.ar/ligaproximo/jugador/2376/89256/385877/cotrofe-ceferino
Liga Desarrollo,CELSO PICCIANI,"PICCIANI, C.",13/10/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/80/89151/231797/picciani-celso
Liga Desarrollo,CESAR YAZID PEREZ BARRIOS,"PEREZ, C.",01/11/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1426/90263/274078/perez-barrios-cesar-yazid
Liga Desarrollo,CHRISTIAN NAHUEL RODRIGUEZ,"RODRIGUEZ, C.",25/07/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/88/89784/225274/rodriguez-christian-nahuel
Liga Desarrollo,CIRO MELO,"MELO, C.",05/11/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1474/88694/165711/melo-ciro
Liga Desarrollo,CLAUDIO FRANCISCO MORENO,"MORENO, C.",16/12/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1498/89585/79954/moreno-claudio-francisco
Liga Desarrollo,DANILO BEBER,"BEBER, D.",02/12/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/88/89784/188891/beber-danilo
Liga Desarrollo,DANTE SAETTONE,"SAETTONE, D.",29/07/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1426/90263/78910/saettone-dante
Liga Desarrollo,DIEGO LIONEL TONARELLI,"TONARELLI, D.",10/09/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1992/90336/289614/tonarelli-diego-lionel
Liga Desarrollo,DIONISIO SANCHEZ,"SANCHEZ, D.",01/12/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1932/89559/220548/sanchez-dionisio
Liga Desarrollo,DRAZEN SINIGOJ,"SINIGOJ, D.",17/03/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/2305/89305/328971/sinigoj-drazen
Liga Desarrollo,DUVAN JOSE TORRES BALSEIRO,"TORRES, D.",23/01/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1913/89179/380676/torres-balseiro-duvan-jose
Liga Desarrollo,DYLAN ALEJANDRO PEREZ HERNANDEZ,"PEREZ, D.",20/09/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/1932/89559/384250/perez-hernandez-dylan-alejandro
Liga Desarrollo,DYLAN COLE GORINI,"GORINI, D.",12/07/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/1869/89557/231131/gorini-dylan-cole
Liga Desarrollo,EDWIN JOSE NIEBLES HERRERA,"NIEBLES, E.",11/01/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/2305/89305/309704/niebles-herrera-edwin-jose
Liga Desarrollo,ELIAS TORRENS,"TORRENS, E.",27/05/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/76/89438/336538/torrens-elias
Liga Desarrollo,ELIAS GARCIA INFANTE,"GARCIA, E.",27/06/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/2025/89521/385859/garcia-infante-elias
Liga Desarrollo,EMANUEL BENDER,"BENDER, E.",05/01/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1424/91091/328152/bender-emanuel
Liga Desarrollo,EMANUEL AGUSTIN RODRIGUEZ,"RODRIGUEZ, E.",27/07/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/1541/89152/331536/rodriguez-emanuel-agustin
Liga Desarrollo,EMILIANO JAVIER SONA LUCCHELLI,"SONA, E.",21/08/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1424/91091/189775/sona-lucchelli-emiliano-javier
Liga Desarrollo,ENZO ROTH,"ROTH, E.",14/01/2009,https://www.laliganacional.com.ar/ligaproximo/jugador/1869/89557/395892/roth-enzo
Liga Desarrollo,ENZO GUSTAVO MAGLIETTI,"MAGLIETTI, E.",28/06/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1541/89152/212758/maglietti-enzo-gustavo
Liga Desarrollo,EXEQUIEL LEZCANO,"LEZCANO, E.",04/03/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1424/91091/323779/lezcano-exequiel
Liga Desarrollo,EXEQUIEL SEBASTIAN SANCHEZ,"SANCHEZ, E.",03/07/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/2025/89521/228298/sanchez-exequiel-sebastian
Liga Desarrollo,EZEQUIEL JUAREZ,"JUAREZ, E.",07/02/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/19/90268/305295/juarez-ezequiel
Liga Desarrollo,EZEQUIEL JOEL HOREN,"HOREN, E.",18/10/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/2025/89521/276420/horen-ezequiel-joel
Liga Desarrollo,FABRICIO GOMEZ,"GOMEZ, F.",05/08/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/1913/89179/273709/gomez-fabricio
Liga Desarrollo,FABRICIO LIONEL PINTOS,"PINTOS, F.",03/02/2010,https://www.laliganacional.com.ar/ligaproximo/jugador/1882/89212/274682/pintos-fabricio-lionel
Liga Desarrollo,FABRIZIO GERARDO GRASSO,"GRASSO, F.",29/06/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1790/90784/185689/grasso-fabrizio-gerardo
Liga Desarrollo,FACUNDO BURGOS,"BURGOS, F.",07/01/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/46/88971/329522/burgos-facundo
Liga Desarrollo,FACUNDO CHAMORRO,"CHAMORRO, F.",12/09/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/1913/89179/182439/chamorro-facundo
Liga Desarrollo,FACUNDO IBAÑEZ,"IBAÑEZ, F.",08/01/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/88/89784/67230/ibanez-facundo
Liga Desarrollo,FACUNDO BARALLE,"BARALLE, F.",10/09/2009,https://www.laliganacional.com.ar/ligaproximo/jugador/1498/89585/78400/baralle-facundo
Liga Desarrollo,FACUNDO ARIEL PERALTA,"PERALTA, F.",23/05/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1869/89557/382332/peralta-facundo-ariel
Liga Desarrollo,FACUNDO NICOLAS VALFRE,"VALFRE, F.",20/05/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1498/89585/235314/valfre-facundo-nicolas
Liga Desarrollo,FACUNDO NICOLAS DAGHERO,"DAGHERO, F.",06/02/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/2025/89521/84606/daghero-facundo-nicolas
Liga Desarrollo,FAUSTO MOUSSA,"MOUSSA, F.",26/10/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/1790/90784/202585/moussa-fausto
Liga Desarrollo,FEDERICO RIORDA,"RIORDA, F.",23/12/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/2025/89521/182814/riorda-federico
Liga Desarrollo,FELIPE SERIO ROLDAN,"SERIO, F.",17/12/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1992/90336/330413/serio-roldan-felipe
Liga Desarrollo,FELIPE BARRIONUEVO,"BARRIONUEVO, F.",24/03/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/2025/89521/324887/barrionuevo-felipe
Liga Desarrollo,FELIPE FERNANDEZ,"FERNANDEZ, F.",15/08/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/88/89784/331649/fernandez-felipe
Liga Desarrollo,FELIPE SOÑORA,"SOÑORA, F.",12/01/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/76/89438/189248/sonora-felipe
Liga Desarrollo,FELIPE BENSIMON,"BENSIMON, F.",17/01/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/46/88971/33116/bensimon-felipe
Liga Desarrollo,FELIPE TABOH,"TABOH, F.",09/05/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/46/88971/331263/taboh-felipe
Liga Desarrollo,FIDEL CIFUENTES ROTTA,"CIFUENTES, F.",01/11/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/19/90268/232903/cifuentes-rotta-fidel
Liga Desarrollo,FRANCISCO CELENTANO,"CELENTANO, F.",05/10/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/88/89784/173184/celentano-francisco
Liga Desarrollo,FRANCISCO SANCHEZ UGALDE,"SANCHEZ, F.",12/07/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1882/89212/88080/sanchez-ugalde-francisco
Liga Desarrollo,FRANCISCO SUAREZ,"SUAREZ, F.",10/05/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/1932/89559/181801/suarez-francisco
Liga Desarrollo,FRANCISCO PASQUINELLI AVILA,"PASQUINELLI, F.",05/04/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1932/89559/320529/pasquinelli-avila-francisco
Liga Desarrollo,FRANCISCO FERRARO,"FERRARO, F.",09/02/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/1424/91091/217404/ferraro-francisco
Liga Desarrollo,FRANCISCO GIUSSANI,"GIUSSANI, F.",19/12/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/46/88971/329521/giussani-francisco
Liga Desarrollo,FRANCISCO GONZALEZ,"GONZALEZ, F.",09/06/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/1992/90336/331352/gonzalez-francisco
Liga Desarrollo,FRANCISCO AUGUSTO YANOTTI,"YANOTTI, F.",22/02/2009,https://www.laliganacional.com.ar/ligaproximo/jugador/1913/89179/144825/yanotti-francisco-augusto
Liga Desarrollo,FRANCISCO BARTOLOME ALONSO,"ALONSO, F.",07/07/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/1913/89179/226037/alonso-francisco-bartolome
Liga Desarrollo,FRANCISCO EDUARDO GALLO,"GALLO, F.",18/03/2009,https://www.laliganacional.com.ar/ligaproximo/jugador/1498/89585/278226/gallo-francisco-eduardo
Liga Desarrollo,FRANCISCO TOMÁS PERALTA,"PERALTA, F.",27/04/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/2025/89521/84998/peralta-francisco-tomas
Liga Desarrollo,FRANCO CAPELLI,"CAPELLI, F.",02/08/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1932/89559/219583/capelli-franco
Liga Desarrollo,FRANCO BERTORELLO,"BERTORELLO, F.",09/12/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/80/89151/334103/bertorello-franco
Liga Desarrollo,FRANCO DANIEL GIMENEZ MONTIEL,"GIMENEZ, F.",20/01/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/1541/89152/182938/gimenez-montiel-franco-daniel
Liga Desarrollo,FRANCO GASTON AGUERRE,"AGUERRE, F.",06/04/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1426/90263/375107/aguerre-franco-gaston
Liga Desarrollo,FRANCO LUCA CIARROCCA,"CIARROCCA, F.",12/06/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/76/89438/231861/ciarrocca-franco-luca
Liga Desarrollo,GABRIEL AGUSTIN KREIZER,"KREIZER, G.",20/04/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/1541/89152/262887/kreizer-gabriel-agustin
Liga Desarrollo,GABRIEL ALEJANDRO MIQUILARENO ROMERO,"MIQUILARENO, G.",27/07/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/19/90268/284863/miquilareno-romero-gabriel-alejandro
Liga Desarrollo,GABRIEL ANGEL DAVID FRAVEGA,"FRAVEGA, G.",04/01/2009,https://www.laliganacional.com.ar/ligaproximo/jugador/1474/88694/154074/fravega-gabriel-angel-david
Liga Desarrollo,GAEL JAIMEZ DI SANTO,"JAIMEZ, G.",08/04/2010,https://www.laliganacional.com.ar/ligaproximo/jugador/1992/90336/339241/jaimez-di-santo-gael
Liga Desarrollo,GERMAN MISETICH,"MISETICH, G.",03/03/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/1498/89585/379541/misetich-german
Liga Desarrollo,GERONIMO TOLOSA,"TOLOSA, G.",10/11/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/2025/89521/283044/tolosa-geronimo
Liga Desarrollo,GERONIMO GABRIEL MOLINA NEIROT,"MOLINA, G.",02/03/2010,https://www.laliganacional.com.ar/ligaproximo/jugador/1882/89212/88075/molina-neirot-geronimo-gabriel
Liga Desarrollo,GERONIMO GABRIEL BROCAL,"BROCAL, G.",05/05/2009,https://www.laliganacional.com.ar/ligaproximo/jugador/1426/90263/377026/brocal-geronimo-gabriel
Liga Desarrollo,GERONIMO GASTON RAMALLO,"RAMALLO, G.",02/02/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/1426/90263/276149/ramallo-geronimo-gaston
Liga Desarrollo,GIAN LUCA ROSSI,"ROSSI, G.",07/01/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/2376/89256/272375/rossi-gian-luca
Liga Desarrollo,GINO TAVERNA,"TAVERNA, G.",13/03/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1992/90336/194809/taverna-gino
Liga Desarrollo,GINO JESUS GRAMAGLIA,"GRAMAGLIA, G.",15/02/2009,https://www.laliganacional.com.ar/ligaproximo/jugador/1992/90336/391587/gramaglia-gino-jesus
Liga Desarrollo,GIOVANNI PAPPALARDI,"PAPPALARDI, G.",26/05/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/80/89151/40194/pappalardi-giovanni
Liga Desarrollo,GIOVANO GABRIEL PERTILE DAMILANO,"PERTILE, G.",14/03/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/1426/90263/285493/pertile-damilano-giovano-gabriel
Liga Desarrollo,GONZALO KINEN,"KINEN, G.",20/06/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/2305/89305/213883/kinen-gonzalo
Liga Desarrollo,GONZALO AMAN,"AMAN, G.",21/04/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/2376/89256/274664/aman-gonzalo
Liga Desarrollo,GONZALO FAMIN,"FAMIN, G.",15/06/2009,https://www.laliganacional.com.ar/ligaproximo/jugador/46/88971/279613/famin-gonzalo
Liga Desarrollo,GONZALO IVAN BALLARIN ALANIZ,"BALLARIN, G.",16/07/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1882/89212/328418/ballarin-alaniz-gonzalo-ivan
Liga Desarrollo,HENYERBERTH MATA VARELA,"MATA, H.",06/04/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/80/89151/273293/mata-varela-henyerberth
Liga Desarrollo,HERNAN ISMAEL MARTIN,"MARTIN, H.",19/01/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1882/89212/169360/martin-hernan-ismael
Liga Desarrollo,HUGO HERNAN CABALLERO,"CABALLERO, H.",08/01/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/2305/89305/130609/caballero-hugo-hernan
Liga Desarrollo,HUGO LUIS JUNIOR PAEZ SANCHEZ,"PAEZ, H.",13/09/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/1541/89152/382160/paez-sanchez-hugo-luis-junior
Liga Desarrollo,IAN SAAVEDRA,"SAAVEDRA, I.",09/05/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1869/89557/218530/saavedra-ian
Liga Desarrollo,IGNACIO OJEDA SANDRIGO,"OJEDA, I.",24/10/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/1424/91091/320601/ojeda-sandrigo-ignacio
Liga Desarrollo,IGNACIO KALUCH,"KALUCH, I.",03/01/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/2376/89256/190733/kaluch-ignacio
Liga Desarrollo,IGNACIO PIZARRO,"PIZARRO, I.",02/05/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/1869/89557/324302/pizarro-ignacio
Liga Desarrollo,IGNACIO ORTEGA NAUMCHIK,"ORTEGA, I.",15/03/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/1424/91091/322972/ortega-naumchik-ignacio
Liga Desarrollo,IGNACIO DAVID GONZALEZ,"GONZALEZ, I.",10/09/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/1882/89212/88053/gonzalez-ignacio-david
Liga Desarrollo,IGOR JOLOIDOVSKY GALLIANO,"JOLOIDOVSKY, I.",27/02/2009,https://www.laliganacional.com.ar/ligaproximo/jugador/1790/90784/279616/joloidovsky-galliano-igor
Liga Desarrollo,IVAN VILLARROEL,"VILLARROEL, I.",28/10/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/88/89784/381362/villarroel-ivan
Liga Desarrollo,IVAN JEREMIAS YONNI,"YONNI, I.",12/07/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/1869/89557/175960/yonni-ivan-jeremias
Liga Desarrollo,IVAN NICOLAS DROCEZESKY,"DROCEZESKY, I.",24/09/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/19/90268/337692/drocezesky-ivan-nicolas
Liga Desarrollo,IVO CORRADO,"CORRADO, I.",21/06/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/19/90268/239050/corrado-ivo
Liga Desarrollo,JACINTO CANGELOSI,"CANGELOSI, J.",25/08/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1932/89559/220536/cangelosi-jacinto
Liga Desarrollo,JANO ISIDORO BROUSSE,"BROUSSE, J.",07/10/2010,https://www.laliganacional.com.ar/ligaproximo/jugador/1913/89179/158995/brousse-jano-isidoro
Liga Desarrollo,JEREMIAS LLAMOSAS,"LLAMOSAS, J.",06/01/2009,https://www.laliganacional.com.ar/ligaproximo/jugador/2305/89305/296779/llamosas-jeremias
Liga Desarrollo,JEREMIAS BARCO,"BARCO, J.",05/01/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/1882/89212/380702/barco-jeremias
Liga Desarrollo,JERONIMO MAIDANA,"MAIDANA, J.",20/10/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/1498/89585/171753/maidana-jeronimo
Liga Desarrollo,JERONIMO GUERRERO,"GUERRERO, J.",31/07/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/1790/90784/231463/guerrero-jeronimo
Liga Desarrollo,JERSON DAVID CAICEDO VALDES,"CAICEDO, J.",12/10/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/1790/90784/273372/caicedo-valdes-jerson-david
Liga Desarrollo,JESUS ARTURO CENTENO MORALES,"CENTENO, J.",18/10/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/1474/88694/375103/centeno-morales-jesus-arturo
Liga Desarrollo,JOAQUIN BOLOTCHI,"BOLOTCHI, J.",09/08/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/46/88971/278650/bolotchi-joaquin
Liga Desarrollo,JOAQUIN GONCALVES,"GONCALVES, J.",08/06/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/80/89151/273373/goncalves-joaquin
Liga Desarrollo,JOAQUIN CELIZ,"CELIZ, J.",20/10/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/76/89438/328437/celiz-joaquin
Liga Desarrollo,JOAQUIN JAUREGUI,"JAUREGUI, J.",10/03/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/76/89438/41160/jauregui-joaquin
Liga Desarrollo,JOAQUIN ALMOZNI FRANCO,"ALMOZNI, J.",02/04/2010,https://www.laliganacional.com.ar/ligaproximo/jugador/1424/91091/154782/almozni-franco-joaquin
Liga Desarrollo,JOAQUIN CAPURRO BLAIOTTA,"CAPURRO, J.",26/08/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/1992/90336/194828/capurro-blaiotta-joaquin
Liga Desarrollo,JOAQUIN BUGNA,"BUGNA, J.",01/03/2010,https://www.laliganacional.com.ar/ligaproximo/jugador/1913/89179/137697/bugna-joaquin
Liga Desarrollo,JOAQUIN BULCHI ALESSANDRINI,"BULCHI, J.",30/08/2010,https://www.laliganacional.com.ar/ligaproximo/jugador/2376/89256/385981/bulchi-alessandrini-joaquin
Liga Desarrollo,JOAQUIN KOFLER,"KOFLER, J.",22/09/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1790/90784/152978/kofler-joaquin
Liga Desarrollo,JOAQUIN BAUTISTA LOPEZ LORENZ,"LOPEZ, J.",26/05/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/76/89438/77124/lopez-lorenz-joaquin-bautista
Liga Desarrollo,JOAQUIN EMILIO BOO,"BOO , J.",05/05/2010,https://www.laliganacional.com.ar/ligaproximo/jugador/2376/89256/235972/boo-joaquin-emilio
Liga Desarrollo,JOAQUIN EZEQUIEL HERRERA,"HERRERA, J.",29/12/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/80/89151/233277/herrera-joaquin-ezequiel
Liga Desarrollo,JOAQUIN GUIDO BOZZACCHI,"BOZZACCHI, J.",24/08/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/46/88971/38250/bozzacchi-joaquin-guido
Liga Desarrollo,JOAQUIN LAUTARO PIEROTTI PASTOR,"PIEROTTI, J.",13/01/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/19/90268/67746/pierotti-pastor-joaquin-lautaro
Liga Desarrollo,JOAQUIN MATIAS ACTIS,"ACTIS, J.",16/05/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/88/89784/225273/actis-joaquin-matias
Liga Desarrollo,JORDAN BINO NUNES,"BINO, J.",28/04/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/2305/89305/381679/bino-nunes-jordan
Liga Desarrollo,JORGE LUCIANO DIAZ GIMENEZ,"DIAZ, J.",04/10/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/2025/89521/324886/diaz-gimenez-jorge-luciano
Liga Desarrollo,JOSE GUALBERTO,"GUALBERTO, J.",09/06/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1932/89559/220538/gualberto-jose
Liga Desarrollo,JOSE GABRIEL CARO,"CARO, J.",28/04/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1882/89212/278657/caro-jose-gabriel
Liga Desarrollo,JOSE GONZALO RODRIGUEZ TORRESSI,"RODRIGUEZ, J.",07/07/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1869/89557/89615/rodriguez-torressi-jose-gonzalo
Liga Desarrollo,JOSE IGNACIO GEREZ LESCANO,"GEREZ, J.",17/02/2010,https://www.laliganacional.com.ar/ligaproximo/jugador/1882/89212/88068/gerez-lescano-jose-ignacio
Liga Desarrollo,JOSE IGNACIO COPESKY,"COPESKY, J.",22/06/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/1474/88694/83757/copesky-jose-ignacio
Liga Desarrollo,JUAN BAUTISTA AGUILAR VILLALBA,"AGUILAR, J.",30/01/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1790/90784/379566/aguilar-villalba-juan-bautista
Liga Desarrollo,JUAN BAUTISTA BRUTTI,"BRUTTI, J.",21/05/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1992/90336/323549/brutti-juan-bautista
Liga Desarrollo,JUAN CARLOS TREJO CORIA,"TREJO, J.",08/04/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1882/89212/319981/trejo-coria-juan-carlos
Liga Desarrollo,JUAN CRUZ FELAUTO,"FELAUTO, J.",03/11/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1790/90784/231484/felauto-juan-cruz
Liga Desarrollo,JUAN CRUZ FERREYRA MANCIONI,"FERREYRA, J.",04/03/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/1424/91091/77859/ferreyra-mancioni-juan-cruz
Liga Desarrollo,JUAN CRUZ LOCATELLI,"LOCATELLI, J.",19/11/2009,https://www.laliganacional.com.ar/ligaproximo/jugador/2376/89256/385806/locatelli-juan-cruz
Liga Desarrollo,JUAN CRUZ FUSELLI,"FUSELLI, J.",17/02/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/2376/89256/183654/fuselli-juan-cruz
Liga Desarrollo,JUAN CRUZ MASCARO,"MASCARO, J.",20/04/2010,https://www.laliganacional.com.ar/ligaproximo/jugador/1426/90263/389540/mascaro-juan-cruz
Liga Desarrollo,JUAN CRUZ SARAVIA,"SARAVIA, J.",05/11/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/80/89151/334092/saravia-juan-cruz
Liga Desarrollo,JUAN EMILIO VENERANDA,"VENERANDA, J.",18/05/2009,https://www.laliganacional.com.ar/ligaproximo/jugador/2025/89521/85032/veneranda-juan-emilio
Liga Desarrollo,JUAN ESTEBAN MADRIGAL RENTERIA,"MADRIGAL, J.",25/11/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/76/89438/220617/madrigal-renteria-juan-esteban
Liga Desarrollo,JUAN FERNANDO TOLEDO QUIMI,"TOLEDO, J.",14/04/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/46/88971/253038/toledo-quimi-juan-fernando
Liga Desarrollo,JUAN FRANCISCO BRITEZ QUINTANA,"BRITEZ, J.",21/11/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1541/89152/212750/britez-quintana-juan-francisco
Liga Desarrollo,JUAN IGNACIO FARIAS,"FARIAS, J.",21/04/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1498/89585/293949/farias-juan-ignacio
Liga Desarrollo,JUAN IGNACIO RESPAUD,"RESPAUD, J.",07/07/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/76/89438/77081/respaud-juan-ignacio
Liga Desarrollo,JUAN MANUEL RYZWANIUK,"RYZWANIUK, J.",22/12/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/46/88971/35820/ryzwaniuk-juan-manuel
