IdPartido,Fecha,Equipo_local,Equipo_visitante,Local,Equipo,personId,firstName,lastName,Dorsal,Periodo,Tipo,Resultado,Zona,x,y
125521,10/12/2025,URU,ARG,True,URU,407647,Gabriel,Fata,19,3,TIRO3,FALLADO,,21,104
125521,10/12/2025,URU,ARG,False,ARG,408871,Manuel,Hernandez,4,3,TIRO3,CONVERTIDO,,59,146
125521,10/12/2025,URU,ARG,True,URU,407647,Gabriel,Fata,19,3,TIRO2,CONVERTIDO,,123,32
125521,10/12/2025,URU,ARG,False,ARG,398746,Roman,Moravansky,11,3,TIRO3,FALLADO,,241,114
125521,10/12/2025,URU,ARG,True,URU,329851,Nicolas,Testa,11,3,TIRO3,CONVERTIDO,,146,174
125521,10/12/2025,URU,ARG,False,ARG,408871,Manuel,Hernandez,4,3,TIRO3,CONVERTIDO,,19,98
125521,10/12/2025,URU,ARG,False,ARG,362126,Benjamin,Pettovello,2,3,TIRO2,CONVERTIDO,,154,32
125521,10/12/2025,URU,ARG,False,ARG,362126,Benjamin,Pettovello,2,3,TIRO1,CONVERTIDO,,0,0
125521,10/12/2025,URU,ARG,True,URU,324131,Federico,Cruz,8,3,TIRO2,FALLADO,,194,89
125521,10/12/2025,URU,ARG,True,URU,329851,Nicolas,Testa,11,3,TIRO2,FALLADO,,143,45
125521,10/12/2025,URU,ARG,False,ARG,362126,Benjamin,Pettovello,2,3,TIRO2,CONVERTIDO,,143,46
125521,10/12/2025,URU,ARG,True,URU,407647,Gabriel,Fata,19,3,TIRO3,FALLADO,,233,149
125521,10/12/2025,URU,ARG,True,URU,375744,Manuel,Pastrana,4,3,TIRO2,FALLADO,,113,42
125521,10/12/2025,URU,ARG,False,ARG,408871,Manuel,Hernandez,4,3,TIRO2,CONVERTIDO,,152,40
125521,10/12/2025,URU,ARG,True,URU,407647,Gabriel,Fata,19,3,TIRO2,FALLADO,,116,30
125521,10/12/2025,URU,ARG,False,ARG,408871,Manuel,Hernandez,4,3,TIRO3,FALLADO,,16,89
125521,10/12/2025,URU,ARG,False,ARG,409023,Joaquin,Celiz,9,3,TIRO2,FALLADO,,238,70
125521,10/12/2025,URU,ARG,True,URU,407638,Juan,Guzzetti,29,3,TIRO1,CONVERTIDO,,0,0
125521,10/12/2025,URU,ARG,True,URU,407638,Juan,Guzzetti,29,3,TIRO1,FALLADO,,0,0
125521,10/12/2025,URU,ARG,False,ARG,362126,Benjamin,Pettovello,2,3,TIRO1,FALLADO,,0,0
125521,10/12/2025,URU,ARG,False,ARG,362126,Benjamin,Pettovello,2,3,TIRO1,CONVERTIDO,,0,0
125521,10/12/2025,URU,ARG,True,URU,375744,Manuel,Pastrana,4,3,TIRO2,FALLADO,,104,110
